total_tch,male,female,transgender,gen_tch,sc_tch,st_tch,Cluster,Deficit Tier
3,1,2,0,1,0,0,0,Server Deficit
4,2,2,0,1,0,0,0,Server Deficit
2,2,0,0,1,0,0,0,Server Deficit
4,1,3,0,2,1,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
12,4,8,0,4,2,0,1,Moderate Deficit
4,3,1,0,0,1,0,0,Server Deficit
12,5,7,0,3,1,0,0,Server Deficit
4,1,3,0,1,2,0,0,Server Deficit
8,4,4,0,3,2,0,0,Server Deficit
0,0,0,0,0,0,0,0,Server Deficit
6,3,3,0,0,1,0,0,Server Deficit
12,3,9,0,8,1,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
2,2,0,0,0,1,0,0,Server Deficit
9,1,8,0,3,0,0,0,Server Deficit
6,5,1,0,3,0,0,0,Server Deficit
11,4,7,0,3,3,0,1,Moderate Deficit
3,1,2,0,3,0,0,0,Server Deficit
28,12,16,0,11,3,1,1,Moderate Deficit
125,77,48,0,56,10,3,2,Well Equipped
10,5,5,0,5,0,0,0,Server Deficit
2,0,2,0,1,1,0,0,Server Deficit
7,3,4,0,2,0,0,0,Server Deficit
2,2,0,0,2,0,0,0,Server Deficit
3,2,1,0,3,0,0,0,Server Deficit
14,3,11,0,8,0,0,0,Server Deficit
9,5,4,0,5,0,0,0,Server Deficit
11,5,6,0,6,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
3,1,2,0,1,1,0,0,Server Deficit
11,5,6,0,8,2,0,1,Moderate Deficit
15,9,6,0,3,0,0,0,Server Deficit
5,2,3,0,2,0,0,0,Server Deficit
3,0,3,0,1,1,0,0,Server Deficit
6,2,4,0,2,1,0,0,Server Deficit
20,7,13,0,14,1,0,1,Moderate Deficit
31,19,12,0,16,0,0,1,Moderate Deficit
4,2,2,0,1,1,0,0,Server Deficit
0,0,0,0,0,0,0,0,Server Deficit
19,16,3,0,6,4,0,1,Moderate Deficit
3,3,0,0,0,0,0,0,Server Deficit
29,21,8,0,17,0,0,1,Moderate Deficit
1,1,0,0,0,0,0,0,Server Deficit
2,2,0,0,1,0,0,0,Server Deficit
7,4,3,0,2,0,0,0,Server Deficit
4,3,1,0,2,0,0,0,Server Deficit
2,0,2,0,1,1,0,0,Server Deficit
3,2,1,0,0,1,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
11,5,6,0,2,4,0,1,Moderate Deficit
2,2,0,0,0,1,0,0,Server Deficit
24,12,12,0,10,1,0,1,Moderate Deficit
22,6,16,0,12,0,0,1,Moderate Deficit
1,0,1,0,1,0,0,0,Server Deficit
5,5,0,0,5,0,0,0,Server Deficit
0,0,0,0,0,0,0,0,Server Deficit
10,4,6,0,4,1,0,0,Server Deficit
3,3,0,0,0,0,0,0,Server Deficit
7,6,1,0,0,2,0,0,Server Deficit
9,5,4,0,2,0,0,0,Server Deficit
2,0,2,0,1,0,0,0,Server Deficit
5,4,1,0,3,1,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
6,4,2,0,1,0,0,0,Server Deficit
8,3,5,0,0,0,0,0,Server Deficit
15,5,10,0,5,2,2,1,Moderate Deficit
3,2,1,0,1,0,0,0,Server Deficit
9,3,6,0,2,0,0,0,Server Deficit
4,2,2,0,2,0,0,0,Server Deficit
25,13,12,0,3,5,0,1,Moderate Deficit
3,2,1,0,1,2,0,0,Server Deficit
5,3,2,0,2,1,0,0,Server Deficit
2,2,0,0,1,0,0,0,Server Deficit
12,4,8,0,8,0,0,0,Server Deficit
4,1,3,0,2,0,0,0,Server Deficit
13,3,10,0,2,1,0,0,Server Deficit
7,3,4,0,4,1,0,0,Server Deficit
4,3,1,0,0,1,0,0,Server Deficit
3,2,1,0,0,2,0,0,Server Deficit
9,7,2,0,1,2,0,1,Moderate Deficit
4,2,2,0,2,0,0,0,Server Deficit
5,0,5,0,2,1,0,0,Server Deficit
11,9,2,0,0,1,0,0,Server Deficit
12,5,7,0,1,2,1,1,Moderate Deficit
10,6,4,0,4,1,0,0,Server Deficit
2,2,0,0,0,1,0,0,Server Deficit
1,1,0,0,1,0,0,0,Server Deficit
9,1,8,0,0,0,0,0,Server Deficit
1,0,1,0,0,0,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
2,2,0,0,2,0,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
7,3,4,0,5,0,0,0,Server Deficit
9,6,3,0,0,1,0,0,Server Deficit
8,6,2,0,0,0,0,0,Server Deficit
7,6,1,0,3,0,0,0,Server Deficit
12,5,7,0,5,0,0,0,Server Deficit
1,1,0,0,1,0,0,0,Server Deficit
2,1,1,0,0,1,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
10,3,7,0,5,0,0,0,Server Deficit
5,3,2,0,0,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
12,4,8,0,3,1,0,0,Server Deficit
6,5,1,0,3,1,0,0,Server Deficit
2,2,0,0,0,2,0,0,Server Deficit
5,0,5,0,3,0,1,0,Server Deficit
12,4,8,0,4,4,0,1,Moderate Deficit
4,3,1,0,1,0,0,0,Server Deficit
7,5,2,0,5,0,0,0,Server Deficit
11,5,6,0,5,3,0,1,Moderate Deficit
9,6,3,0,1,0,0,0,Server Deficit
7,6,1,0,1,2,1,1,Moderate Deficit
10,6,4,0,0,0,0,0,Server Deficit
2,0,2,0,0,1,0,0,Server Deficit
2,2,0,0,1,1,0,0,Server Deficit
7,3,4,0,1,2,0,0,Server Deficit
8,6,2,0,4,0,0,0,Server Deficit
9,3,6,0,4,1,0,0,Server Deficit
2,2,0,0,1,0,0,0,Server Deficit
15,9,6,0,7,1,0,1,Moderate Deficit
12,3,9,0,4,0,0,0,Server Deficit
7,1,6,0,3,1,0,0,Server Deficit
4,3,1,0,0,1,0,0,Server Deficit
9,2,7,0,2,0,2,0,Server Deficit
11,3,8,0,0,0,0,0,Server Deficit
9,3,6,0,2,1,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
3,2,1,0,0,2,0,0,Server Deficit
5,0,5,0,2,0,0,0,Server Deficit
3,1,2,0,1,2,0,0,Server Deficit
8,3,5,0,0,0,0,0,Server Deficit
5,3,2,0,0,1,0,0,Server Deficit
12,7,5,0,6,2,0,1,Moderate Deficit
3,1,2,0,0,0,0,0,Server Deficit
18,7,11,0,4,1,0,1,Moderate Deficit
8,3,5,0,8,0,0,0,Server Deficit
10,2,8,0,3,3,0,1,Moderate Deficit
4,2,2,0,0,0,0,0,Server Deficit
3,3,0,0,0,1,0,0,Server Deficit
30,15,15,0,13,1,0,1,Moderate Deficit
3,3,0,0,2,0,0,0,Server Deficit
3,0,3,0,2,0,0,0,Server Deficit
4,2,2,0,0,1,0,0,Server Deficit
2,2,0,0,0,1,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
17,9,8,0,7,1,0,1,Moderate Deficit
3,1,2,0,1,0,0,0,Server Deficit
3,2,1,0,1,1,0,0,Server Deficit
2,2,0,0,0,1,0,0,Server Deficit
14,9,5,0,4,2,0,1,Moderate Deficit
3,3,0,0,1,1,0,0,Server Deficit
26,9,17,0,16,0,0,1,Moderate Deficit
24,6,18,0,13,2,0,1,Moderate Deficit
2,1,1,0,0,0,0,0,Server Deficit
29,18,11,0,13,2,0,1,Moderate Deficit
2,0,2,0,0,1,0,0,Server Deficit
8,3,5,0,2,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
11,7,4,0,3,2,0,1,Moderate Deficit
6,1,5,0,5,0,0,0,Server Deficit
22,13,9,0,8,5,1,1,Moderate Deficit
3,3,0,0,1,0,0,0,Server Deficit
1,0,1,0,1,0,0,0,Server Deficit
8,2,6,0,6,0,0,0,Server Deficit
11,0,11,0,9,0,1,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
3,1,2,0,3,0,0,0,Server Deficit
2,1,1,0,2,0,0,0,Server Deficit
3,2,1,0,2,1,0,0,Server Deficit
5,2,3,0,0,0,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
4,3,1,0,1,1,0,0,Server Deficit
12,7,5,0,4,2,0,1,Moderate Deficit
3,2,1,0,1,2,0,0,Server Deficit
4,2,2,0,0,3,0,0,Server Deficit
4,1,3,0,2,1,0,0,Server Deficit
8,5,3,0,1,0,0,0,Server Deficit
25,15,10,0,14,1,0,1,Moderate Deficit
3,2,1,0,0,0,0,0,Server Deficit
11,5,6,0,7,0,0,0,Server Deficit
11,7,4,0,9,1,0,0,Server Deficit
8,4,4,0,4,2,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
19,12,7,0,16,1,0,1,Moderate Deficit
3,3,0,0,0,1,0,0,Server Deficit
13,7,6,0,1,1,0,0,Server Deficit
3,3,0,0,0,1,0,0,Server Deficit
8,1,7,0,7,0,0,0,Server Deficit
3,1,2,0,2,0,0,0,Server Deficit
9,4,5,0,6,0,0,0,Server Deficit
6,5,1,0,1,0,0,0,Server Deficit
4,2,2,0,2,0,0,0,Server Deficit
4,2,2,0,0,1,0,0,Server Deficit
14,8,6,0,4,2,0,1,Moderate Deficit
33,20,13,0,12,1,0,1,Moderate Deficit
9,5,4,0,5,3,0,1,Moderate Deficit
3,2,1,0,1,1,0,0,Server Deficit
2,1,1,0,2,0,0,0,Server Deficit
1,0,1,0,0,0,1,0,Server Deficit
8,5,3,0,2,3,0,1,Moderate Deficit
7,2,5,0,1,0,0,0,Server Deficit
6,1,5,0,2,0,0,0,Server Deficit
7,3,4,0,4,0,0,0,Server Deficit
9,7,2,0,4,1,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
9,3,6,0,3,2,0,0,Server Deficit
10,3,7,0,2,0,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
10,6,4,0,3,0,0,0,Server Deficit
8,3,5,0,0,0,0,0,Server Deficit
13,7,6,0,4,2,0,1,Moderate Deficit
4,2,2,0,1,0,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
13,6,7,0,10,0,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
6,5,1,0,0,1,0,0,Server Deficit
4,2,2,0,0,0,0,0,Server Deficit
3,2,1,0,0,1,0,0,Server Deficit
7,4,3,0,0,1,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
9,2,7,0,1,2,0,0,Server Deficit
28,14,14,0,7,4,0,1,Moderate Deficit
5,2,3,0,3,0,0,0,Server Deficit
1,1,0,0,1,0,0,0,Server Deficit
2,2,0,0,0,0,1,0,Server Deficit
4,2,2,0,0,1,0,0,Server Deficit
8,4,4,0,0,2,0,0,Server Deficit
4,3,1,0,1,0,0,0,Server Deficit
8,0,8,0,3,0,1,0,Server Deficit
3,2,1,0,1,2,0,0,Server Deficit
4,1,3,0,1,0,0,0,Server Deficit
14,3,11,0,6,1,1,1,Moderate Deficit
2,2,0,0,2,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
6,2,4,0,1,1,0,0,Server Deficit
10,3,7,0,4,3,0,1,Moderate Deficit
2,2,0,0,1,0,1,0,Server Deficit
3,2,1,0,0,1,0,0,Server Deficit
4,3,1,0,1,1,0,0,Server Deficit
13,4,9,0,7,4,0,1,Moderate Deficit
3,1,2,0,2,0,0,0,Server Deficit
12,6,6,0,0,1,1,0,Server Deficit
13,9,4,0,2,2,0,1,Moderate Deficit
3,2,1,0,3,0,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
10,2,8,0,2,0,0,0,Server Deficit
52,22,30,0,42,0,0,2,Well Equipped
7,4,3,0,1,1,1,0,Server Deficit
8,6,2,0,6,0,0,0,Server Deficit
5,0,5,0,5,0,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
9,2,7,0,5,0,0,0,Server Deficit
12,0,12,0,3,3,0,1,Moderate Deficit
13,7,6,0,13,0,0,0,Server Deficit
9,3,6,0,2,1,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
14,10,4,0,13,0,0,0,Server Deficit
6,5,1,0,4,0,0,0,Server Deficit
9,5,4,0,8,0,0,0,Server Deficit
7,3,4,0,1,1,0,0,Server Deficit
3,1,2,0,1,1,0,0,Server Deficit
8,6,2,0,3,0,0,0,Server Deficit
5,1,4,0,3,0,0,0,Server Deficit
7,6,1,0,6,0,0,0,Server Deficit
8,3,5,0,2,1,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
20,6,14,0,14,0,0,1,Moderate Deficit
7,2,5,0,1,1,0,0,Server Deficit
92,31,61,0,79,0,0,2,Well Equipped
2,2,0,0,0,0,0,0,Server Deficit
9,0,9,0,9,0,0,0,Server Deficit
11,4,7,0,8,1,0,0,Server Deficit
7,3,4,0,7,0,0,0,Server Deficit
3,1,2,0,2,1,0,0,Server Deficit
9,1,8,0,5,1,0,0,Server Deficit
4,1,3,0,0,1,0,0,Server Deficit
10,5,5,0,2,2,0,1,Moderate Deficit
9,4,5,0,1,4,0,1,Moderate Deficit
3,1,2,0,1,0,0,0,Server Deficit
6,5,1,0,0,0,0,0,Server Deficit
4,2,2,0,1,0,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
8,3,5,0,2,4,0,1,Moderate Deficit
8,2,6,0,3,5,0,1,Moderate Deficit
3,2,1,0,1,1,0,0,Server Deficit
18,13,5,0,4,3,1,1,Moderate Deficit
10,8,2,0,5,0,0,0,Server Deficit
8,5,3,0,2,1,0,0,Server Deficit
11,5,6,0,2,0,0,0,Server Deficit
3,1,2,0,0,1,0,0,Server Deficit
28,9,19,0,14,0,0,1,Moderate Deficit
5,2,3,0,1,0,0,0,Server Deficit
2,1,1,0,0,1,0,0,Server Deficit
8,5,3,0,2,2,0,0,Server Deficit
6,3,3,0,1,1,0,0,Server Deficit
10,7,3,0,2,3,0,1,Moderate Deficit
1,0,1,0,0,0,0,0,Server Deficit
6,1,5,0,3,0,1,0,Server Deficit
6,3,3,0,4,0,0,0,Server Deficit
36,18,18,0,18,10,0,1,Moderate Deficit
1,1,0,0,1,0,0,0,Server Deficit
3,3,0,0,1,1,0,0,Server Deficit
4,0,4,0,3,0,0,0,Server Deficit
3,1,2,0,0,1,0,0,Server Deficit
5,5,0,0,1,0,0,0,Server Deficit
4,3,1,0,1,1,0,0,Server Deficit
11,4,7,0,4,3,0,1,Moderate Deficit
8,3,5,0,3,1,0,0,Server Deficit
3,1,2,0,2,1,0,0,Server Deficit
2,0,2,0,2,0,0,0,Server Deficit
1,0,1,0,0,0,0,0,Server Deficit
2,0,2,0,1,0,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
8,5,3,0,2,1,0,0,Server Deficit
2,0,2,0,0,1,0,0,Server Deficit
12,5,7,0,3,4,0,1,Moderate Deficit
1,1,0,0,0,0,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
5,1,4,0,0,0,0,0,Server Deficit
5,1,4,0,3,0,0,0,Server Deficit
4,1,3,0,1,0,0,0,Server Deficit
2,2,0,0,1,1,0,0,Server Deficit
9,7,2,0,4,0,1,0,Server Deficit
4,1,3,0,1,0,0,0,Server Deficit
7,3,4,0,4,0,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
3,2,1,0,2,0,0,0,Server Deficit
4,1,3,0,1,1,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
3,3,0,0,0,0,0,0,Server Deficit
9,0,9,0,1,0,0,0,Server Deficit
11,4,7,0,3,2,0,1,Moderate Deficit
17,8,9,0,10,1,0,1,Moderate Deficit
4,1,3,0,2,1,0,0,Server Deficit
7,2,5,0,3,0,0,0,Server Deficit
9,1,8,0,4,0,0,0,Server Deficit
5,4,1,0,5,0,0,0,Server Deficit
8,0,8,0,3,0,0,0,Server Deficit
3,2,1,0,0,1,0,0,Server Deficit
9,3,6,0,4,1,0,0,Server Deficit
6,4,2,0,3,0,0,0,Server Deficit
2,2,0,0,2,0,0,0,Server Deficit
7,2,5,0,2,2,0,0,Server Deficit
3,1,2,0,0,1,0,0,Server Deficit
11,1,10,0,4,2,0,1,Moderate Deficit
11,4,7,0,4,0,0,0,Server Deficit
10,4,6,0,2,1,0,0,Server Deficit
7,2,5,0,1,2,0,0,Server Deficit
2,1,1,0,2,0,0,0,Server Deficit
5,3,2,0,1,0,0,0,Server Deficit
3,1,2,0,1,1,0,0,Server Deficit
3,3,0,0,0,1,0,0,Server Deficit
2,1,1,0,0,1,0,0,Server Deficit
3,0,3,0,2,0,0,0,Server Deficit
10,6,4,0,5,1,0,0,Server Deficit
8,4,4,0,0,0,0,0,Server Deficit
6,1,5,0,3,0,0,0,Server Deficit
3,1,2,0,0,0,0,0,Server Deficit
11,3,8,0,0,4,0,1,Moderate Deficit
4,3,1,0,2,0,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
8,4,4,0,1,2,0,0,Server Deficit
14,4,10,0,3,3,0,1,Moderate Deficit
2,1,1,0,0,1,0,0,Server Deficit
9,6,3,0,7,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
6,2,4,0,2,2,0,0,Server Deficit
4,1,3,0,3,1,0,0,Server Deficit
3,1,2,0,2,0,0,0,Server Deficit
8,0,8,0,8,0,0,0,Server Deficit
2,2,0,0,1,0,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
13,10,3,0,1,0,1,0,Server Deficit
12,2,10,0,5,0,0,0,Server Deficit
9,2,7,0,3,0,0,0,Server Deficit
3,0,3,0,3,0,0,0,Server Deficit
11,8,3,0,4,2,0,1,Moderate Deficit
2,0,2,0,0,0,0,0,Server Deficit
7,3,4,0,3,2,0,0,Server Deficit
25,7,18,0,15,2,0,1,Moderate Deficit
6,3,3,0,0,0,0,0,Server Deficit
13,7,6,0,2,1,0,0,Server Deficit
8,7,1,0,3,0,0,0,Server Deficit
47,18,29,0,45,0,0,2,Well Equipped
0,0,0,0,0,0,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
4,2,2,0,1,0,0,0,Server Deficit
1,0,1,0,0,0,0,0,Server Deficit
7,2,5,0,3,3,0,1,Moderate Deficit
3,1,2,0,1,0,0,0,Server Deficit
8,4,4,0,7,0,0,0,Server Deficit
4,4,0,0,0,0,0,0,Server Deficit
11,6,5,0,5,4,0,1,Moderate Deficit
2,1,1,0,1,0,0,0,Server Deficit
5,1,4,0,4,0,0,0,Server Deficit
4,4,0,0,1,0,0,0,Server Deficit
6,3,3,0,1,2,0,0,Server Deficit
15,10,5,0,4,1,0,1,Moderate Deficit
12,7,5,0,5,2,0,1,Moderate Deficit
4,1,3,0,4,0,0,0,Server Deficit
2,1,1,0,2,0,0,0,Server Deficit
6,3,3,0,2,1,0,0,Server Deficit
5,1,4,0,3,0,0,0,Server Deficit
9,7,2,0,2,3,0,1,Moderate Deficit
4,2,2,0,4,0,0,0,Server Deficit
2,0,2,0,2,0,0,0,Server Deficit
2,0,2,0,1,0,0,0,Server Deficit
3,1,2,0,1,2,0,0,Server Deficit
29,10,19,0,9,1,0,1,Moderate Deficit
4,4,0,0,0,0,0,0,Server Deficit
5,3,2,0,3,0,0,0,Server Deficit
9,3,6,0,2,1,0,0,Server Deficit
2,0,2,0,1,0,0,0,Server Deficit
6,4,2,0,1,1,0,0,Server Deficit
10,4,6,0,5,0,0,0,Server Deficit
0,0,0,0,0,0,0,0,Server Deficit
12,2,10,0,2,4,0,1,Moderate Deficit
4,4,0,0,1,1,0,0,Server Deficit
11,0,11,0,8,0,0,0,Server Deficit
17,6,11,0,5,6,0,1,Moderate Deficit
2,2,0,0,0,0,0,0,Server Deficit
2,2,0,0,0,1,0,0,Server Deficit
14,9,5,0,4,0,0,0,Server Deficit
3,1,2,0,2,0,0,0,Server Deficit
1,0,1,0,1,0,0,0,Server Deficit
6,5,1,0,0,1,0,0,Server Deficit
3,3,0,0,0,0,0,0,Server Deficit
5,4,1,0,1,2,0,0,Server Deficit
13,7,6,0,13,0,0,0,Server Deficit
3,3,0,0,1,1,0,0,Server Deficit
12,3,9,0,8,0,0,0,Server Deficit
7,4,3,0,2,0,0,0,Server Deficit
11,6,5,0,4,2,0,1,Moderate Deficit
13,5,8,0,6,3,0,1,Moderate Deficit
6,5,1,0,2,0,0,0,Server Deficit
5,3,2,0,1,1,0,0,Server Deficit
6,2,4,0,1,1,0,0,Server Deficit
0,0,0,0,0,0,0,0,Server Deficit
12,7,5,0,5,0,0,0,Server Deficit
5,2,3,0,4,0,0,0,Server Deficit
9,6,3,0,1,2,0,0,Server Deficit
2,1,1,0,0,1,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
12,6,6,0,6,0,0,0,Server Deficit
7,4,3,0,0,1,0,0,Server Deficit
2,2,0,0,1,0,0,0,Server Deficit
7,1,6,0,2,0,0,0,Server Deficit
7,2,5,0,2,2,0,0,Server Deficit
8,2,6,0,8,0,0,0,Server Deficit
2,1,1,0,2,0,0,0,Server Deficit
25,15,10,0,9,5,0,1,Moderate Deficit
9,4,5,0,2,2,1,1,Moderate Deficit
16,12,4,0,5,0,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
3,3,0,0,1,1,0,0,Server Deficit
3,1,2,0,0,0,0,0,Server Deficit
23,10,13,0,20,0,0,1,Moderate Deficit
8,5,3,0,2,1,0,0,Server Deficit
20,11,9,0,20,0,0,1,Moderate Deficit
14,7,7,0,6,0,0,0,Server Deficit
24,2,22,0,21,1,0,1,Moderate Deficit
18,3,15,0,8,2,0,1,Moderate Deficit
5,2,3,0,3,2,0,0,Server Deficit
18,13,5,0,4,2,0,1,Moderate Deficit
3,2,1,0,1,0,0,0,Server Deficit
1,0,1,0,0,0,0,0,Server Deficit
23,10,13,0,11,4,0,1,Moderate Deficit
19,5,14,0,9,0,0,0,Server Deficit
3,2,1,0,1,1,0,0,Server Deficit
12,8,4,0,3,3,0,1,Moderate Deficit
8,2,6,0,4,2,0,0,Server Deficit
4,2,2,0,1,0,0,0,Server Deficit
18,11,7,0,4,1,0,1,Moderate Deficit
12,7,5,0,2,1,0,0,Server Deficit
2,2,0,0,1,1,0,0,Server Deficit
15,5,10,0,2,1,0,0,Server Deficit
3,3,0,0,1,0,0,0,Server Deficit
7,4,3,0,7,0,0,0,Server Deficit
5,3,2,0,4,0,0,0,Server Deficit
3,2,1,0,2,1,0,0,Server Deficit
9,4,5,0,2,1,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
11,7,4,0,5,1,0,0,Server Deficit
17,5,12,0,6,1,0,1,Moderate Deficit
2,2,0,0,0,1,0,0,Server Deficit
4,3,1,0,4,0,0,0,Server Deficit
0,0,0,0,0,0,0,0,Server Deficit
12,7,5,0,7,2,0,1,Moderate Deficit
11,5,6,0,6,1,1,1,Moderate Deficit
8,2,6,0,4,0,0,0,Server Deficit
3,3,0,0,0,2,0,0,Server Deficit
2,2,0,0,1,0,0,0,Server Deficit
2,1,1,0,0,1,0,0,Server Deficit
6,1,5,0,6,0,0,0,Server Deficit
3,2,1,0,2,0,0,0,Server Deficit
8,2,6,0,1,0,0,0,Server Deficit
7,4,3,0,0,0,0,0,Server Deficit
18,9,9,0,6,3,0,1,Moderate Deficit
2,2,0,0,0,0,0,0,Server Deficit
3,1,2,0,1,1,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
11,6,5,0,0,0,0,0,Server Deficit
4,3,1,0,2,0,0,0,Server Deficit
2,2,0,0,0,1,0,0,Server Deficit
3,2,1,0,2,0,0,0,Server Deficit
8,3,5,0,3,0,0,0,Server Deficit
2,1,1,0,1,1,0,0,Server Deficit
5,1,4,0,0,0,0,0,Server Deficit
2,2,0,0,1,0,0,0,Server Deficit
4,2,2,0,0,1,0,0,Server Deficit
6,3,3,0,2,3,0,1,Moderate Deficit
5,3,2,0,2,0,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
7,1,6,0,3,0,0,0,Server Deficit
13,2,11,0,4,3,0,1,Moderate Deficit
8,5,3,0,2,1,0,0,Server Deficit
3,1,2,0,0,1,0,0,Server Deficit
2,2,0,0,0,1,0,0,Server Deficit
5,3,2,0,0,2,0,0,Server Deficit
2,2,0,0,1,0,0,0,Server Deficit
9,6,3,0,4,0,1,0,Server Deficit
22,16,6,0,20,0,0,1,Moderate Deficit
13,10,3,0,4,2,0,1,Moderate Deficit
2,2,0,0,0,0,0,0,Server Deficit
8,4,4,0,2,0,0,0,Server Deficit
5,4,1,0,1,0,0,0,Server Deficit
8,3,5,0,5,1,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
18,6,12,0,8,1,1,1,Moderate Deficit
3,2,1,0,2,1,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
4,1,3,0,0,1,0,0,Server Deficit
8,2,6,0,5,0,0,0,Server Deficit
12,1,11,0,2,1,0,0,Server Deficit
65,42,23,0,47,3,0,2,Well Equipped
14,14,0,0,1,0,0,0,Server Deficit
9,3,6,0,6,0,0,0,Server Deficit
4,2,2,0,3,0,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
1,0,1,0,0,0,0,0,Server Deficit
31,7,24,0,7,4,0,1,Moderate Deficit
2,1,1,0,0,2,0,0,Server Deficit
3,0,3,0,1,0,0,0,Server Deficit
2,2,0,0,1,0,0,0,Server Deficit
2,2,0,0,2,0,0,0,Server Deficit
5,1,4,0,3,0,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
3,1,2,0,0,1,0,0,Server Deficit
2,1,1,0,0,1,0,0,Server Deficit
3,2,1,0,2,1,0,0,Server Deficit
1,1,0,0,0,0,0,0,Server Deficit
4,2,2,0,1,1,0,0,Server Deficit
7,2,5,0,2,1,0,0,Server Deficit
16,8,8,0,7,1,1,1,Moderate Deficit
14,7,7,0,7,2,0,1,Moderate Deficit
8,7,1,0,3,2,0,0,Server Deficit
6,4,2,0,5,0,0,0,Server Deficit
5,4,1,0,1,0,0,0,Server Deficit
4,3,1,0,1,0,0,0,Server Deficit
2,2,0,0,0,1,0,0,Server Deficit
6,3,3,0,2,0,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
2,0,2,0,0,1,0,0,Server Deficit
8,4,4,0,0,4,0,1,Moderate Deficit
22,7,15,0,13,0,0,1,Moderate Deficit
10,7,3,0,3,1,0,0,Server Deficit
4,2,2,0,1,2,0,0,Server Deficit
2,0,2,0,1,0,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
2,2,0,0,0,1,0,0,Server Deficit
3,1,2,0,0,1,0,0,Server Deficit
3,2,1,0,2,0,0,0,Server Deficit
3,0,3,0,0,1,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
9,5,4,0,7,0,0,0,Server Deficit
4,1,3,0,2,0,0,0,Server Deficit
44,11,33,0,43,0,0,1,Moderate Deficit
19,12,7,0,11,0,0,1,Moderate Deficit
8,4,4,0,7,1,0,0,Server Deficit
3,1,2,0,2,0,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
2,1,1,0,2,0,0,0,Server Deficit
3,1,2,0,0,1,0,0,Server Deficit
8,4,4,0,4,0,0,0,Server Deficit
3,2,1,0,0,1,0,0,Server Deficit
6,4,2,0,1,0,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
19,5,14,0,5,3,0,1,Moderate Deficit
9,4,5,0,1,2,0,0,Server Deficit
3,1,2,0,1,1,0,0,Server Deficit
6,0,6,0,3,1,0,0,Server Deficit
18,7,11,0,5,3,0,1,Moderate Deficit
7,2,5,0,7,0,0,0,Server Deficit
