total_tch,male,female,transgender,gen_tch,sc_tch,st_tch,Cluster,Deficit Tier
4,0,4,0,4,0,0,1,Moderate Deficit
1,0,1,0,0,0,0,1,Moderate Deficit
12,5,7,0,1,0,7,1,Moderate Deficit
2,0,2,0,2,0,0,1,Moderate Deficit
3,0,3,0,0,0,0,1,Moderate Deficit
15,1,14,0,14,0,0,1,Moderate Deficit
19,2,17,0,2,2,0,1,Moderate Deficit
13,0,13,0,7,0,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
10,1,9,0,6,3,0,1,Moderate Deficit
14,7,7,0,0,7,0,1,Moderate Deficit
17,3,14,0,6,1,0,1,Moderate Deficit
18,2,16,0,16,0,0,1,Moderate Deficit
12,0,12,0,4,2,0,1,Moderate Deficit
5,1,4,0,1,1,0,1,Moderate Deficit
5,2,3,0,1,2,0,1,Moderate Deficit
3,0,3,0,2,0,0,1,Moderate Deficit
5,2,3,0,0,1,0,1,Moderate Deficit
11,4,7,0,2,1,0,1,Moderate Deficit
56,2,54,0,46,3,0,0,Server Deficit
30,1,29,0,19,1,0,1,Moderate Deficit
11,0,11,0,7,4,0,1,Moderate Deficit
2,1,1,0,0,1,0,1,Moderate Deficit
2,0,2,0,0,1,0,1,Moderate Deficit
20,4,16,0,9,0,1,1,Moderate Deficit
3,1,2,0,0,1,0,1,Moderate Deficit
4,1,3,0,0,0,1,1,Moderate Deficit
1,1,0,0,0,1,0,1,Moderate Deficit
3,0,3,0,0,0,0,1,Moderate Deficit
13,3,10,0,1,1,1,1,Moderate Deficit
28,2,26,0,28,0,0,1,Moderate Deficit
30,1,29,0,30,0,0,1,Moderate Deficit
1,0,1,0,0,0,0,1,Moderate Deficit
18,1,17,0,6,0,0,1,Moderate Deficit
3,0,3,0,3,0,0,1,Moderate Deficit
12,0,12,0,5,0,0,1,Moderate Deficit
14,0,14,0,12,0,0,1,Moderate Deficit
15,2,13,0,11,0,0,1,Moderate Deficit
13,7,6,0,4,0,0,1,Moderate Deficit
35,4,31,0,35,0,0,1,Moderate Deficit
8,0,8,0,0,0,0,1,Moderate Deficit
30,3,27,0,22,1,0,1,Moderate Deficit
19,2,17,0,18,0,0,1,Moderate Deficit
7,0,7,0,4,1,0,1,Moderate Deficit
10,1,9,0,5,2,0,1,Moderate Deficit
103,10,93,0,70,3,0,0,Server Deficit
4,1,3,0,1,0,0,1,Moderate Deficit
9,0,9,0,2,0,0,1,Moderate Deficit
3,0,3,0,0,1,0,1,Moderate Deficit
8,3,5,0,6,0,0,1,Moderate Deficit
7,1,6,0,2,1,0,1,Moderate Deficit
14,2,12,0,10,1,0,1,Moderate Deficit
2,1,1,0,0,0,0,1,Moderate Deficit
12,5,7,0,4,2,0,1,Moderate Deficit
105,3,101,1,62,4,3,2,Well Equipped
8,0,8,0,1,2,0,1,Moderate Deficit
2,1,1,0,0,1,0,1,Moderate Deficit
7,1,6,0,0,1,0,1,Moderate Deficit
4,1,3,0,1,1,0,1,Moderate Deficit
17,3,14,0,3,1,0,1,Moderate Deficit
8,0,8,0,2,0,0,1,Moderate Deficit
11,2,9,0,4,1,0,1,Moderate Deficit
5,1,4,0,2,0,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
0,0,0,0,0,0,0,1,Moderate Deficit
15,5,10,0,8,1,3,1,Moderate Deficit
18,4,14,0,18,0,0,1,Moderate Deficit
16,5,11,0,9,3,0,1,Moderate Deficit
6,1,5,0,5,0,0,1,Moderate Deficit
10,0,10,0,10,0,0,1,Moderate Deficit
5,4,1,0,3,0,2,1,Moderate Deficit
7,2,5,0,5,0,0,1,Moderate Deficit
8,0,8,0,8,0,0,1,Moderate Deficit
14,2,12,0,7,2,0,1,Moderate Deficit
6,1,5,0,4,2,0,1,Moderate Deficit
50,8,42,0,1,3,0,1,Moderate Deficit
4,1,3,0,1,0,1,1,Moderate Deficit
48,11,37,0,47,0,0,0,Server Deficit
14,1,13,0,3,3,0,1,Moderate Deficit
10,4,6,0,3,0,0,1,Moderate Deficit
14,0,14,0,0,0,1,1,Moderate Deficit
6,1,5,0,0,2,0,1,Moderate Deficit
10,0,10,0,1,1,0,1,Moderate Deficit
10,3,7,0,5,0,0,1,Moderate Deficit
5,3,2,0,0,2,0,1,Moderate Deficit
21,3,18,0,10,2,1,1,Moderate Deficit
5,2,3,0,5,0,0,1,Moderate Deficit
2,1,1,0,0,0,0,1,Moderate Deficit
14,4,10,0,3,1,0,1,Moderate Deficit
13,2,11,0,1,2,1,1,Moderate Deficit
7,3,4,0,0,0,0,1,Moderate Deficit
3,2,1,0,0,0,0,1,Moderate Deficit
9,1,8,0,1,2,1,1,Moderate Deficit
6,1,5,0,1,0,0,1,Moderate Deficit
13,3,10,0,3,1,1,1,Moderate Deficit
32,2,30,0,23,2,0,1,Moderate Deficit
4,2,2,0,0,0,0,1,Moderate Deficit
22,1,21,0,6,0,3,1,Moderate Deficit
2,0,2,0,1,0,0,1,Moderate Deficit
73,9,64,0,54,0,0,0,Server Deficit
8,0,8,0,2,5,0,1,Moderate Deficit
10,1,9,0,5,0,0,1,Moderate Deficit
13,1,12,0,2,0,0,1,Moderate Deficit
2,0,2,0,1,0,0,1,Moderate Deficit
121,8,113,0,110,2,0,0,Server Deficit
5,1,4,0,4,0,0,1,Moderate Deficit
24,3,21,0,0,0,0,1,Moderate Deficit
8,1,7,0,3,0,0,1,Moderate Deficit
1,0,1,0,0,0,0,1,Moderate Deficit
12,0,12,0,1,3,0,1,Moderate Deficit
11,6,5,0,2,0,0,1,Moderate Deficit
48,6,42,0,46,0,0,0,Server Deficit
0,0,0,0,0,0,0,1,Moderate Deficit
9,0,9,0,2,1,0,1,Moderate Deficit
11,4,7,0,2,3,0,1,Moderate Deficit
7,2,5,0,0,0,0,1,Moderate Deficit
37,6,31,0,35,0,1,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
7,3,4,0,0,0,0,1,Moderate Deficit
7,1,6,0,7,0,0,1,Moderate Deficit
20,4,16,0,1,2,0,1,Moderate Deficit
3,1,2,0,1,0,0,1,Moderate Deficit
7,1,6,0,2,0,0,1,Moderate Deficit
72,24,48,0,41,5,0,0,Server Deficit
1,0,1,0,0,1,0,1,Moderate Deficit
2,0,2,0,1,0,0,1,Moderate Deficit
4,0,4,0,1,1,2,1,Moderate Deficit
7,2,5,0,1,0,0,1,Moderate Deficit
18,5,13,0,17,0,0,1,Moderate Deficit
11,1,10,0,2,2,1,1,Moderate Deficit
28,9,19,0,7,1,0,1,Moderate Deficit
10,1,9,0,3,2,0,1,Moderate Deficit
8,3,5,0,3,0,0,1,Moderate Deficit
0,0,0,0,0,0,0,1,Moderate Deficit
6,0,6,0,3,2,0,1,Moderate Deficit
6,1,5,0,0,4,0,1,Moderate Deficit
16,5,11,0,7,1,1,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
9,1,8,0,3,0,0,1,Moderate Deficit
3,1,2,0,1,0,0,1,Moderate Deficit
21,0,21,0,4,1,0,1,Moderate Deficit
19,3,16,0,4,4,0,1,Moderate Deficit
12,1,11,0,1,0,0,1,Moderate Deficit
3,0,3,0,0,1,1,1,Moderate Deficit
10,5,5,0,5,0,0,1,Moderate Deficit
6,3,3,0,2,0,0,1,Moderate Deficit
11,0,11,0,4,2,1,1,Moderate Deficit
10,1,9,0,10,0,0,1,Moderate Deficit
28,7,21,0,15,3,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
23,4,19,0,1,1,0,1,Moderate Deficit
15,1,14,0,15,0,0,1,Moderate Deficit
6,2,4,0,6,0,0,1,Moderate Deficit
16,3,13,0,6,2,0,1,Moderate Deficit
3,0,3,0,1,0,0,1,Moderate Deficit
2,0,2,0,1,0,0,1,Moderate Deficit
7,1,6,0,0,1,0,1,Moderate Deficit
4,2,2,0,0,1,0,1,Moderate Deficit
15,1,14,0,13,1,0,1,Moderate Deficit
25,9,16,0,4,1,1,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
15,2,13,0,11,2,0,1,Moderate Deficit
1,0,1,0,0,0,0,1,Moderate Deficit
24,1,23,0,24,0,0,1,Moderate Deficit
4,0,4,0,0,0,0,1,Moderate Deficit
14,0,14,0,10,0,1,1,Moderate Deficit
9,7,2,0,4,1,1,1,Moderate Deficit
25,1,24,0,14,0,0,1,Moderate Deficit
37,1,36,0,24,1,0,1,Moderate Deficit
16,0,16,0,16,0,0,1,Moderate Deficit
13,3,10,0,12,0,0,1,Moderate Deficit
9,1,8,0,8,0,0,1,Moderate Deficit
1,1,0,0,0,1,0,1,Moderate Deficit
15,0,15,0,5,0,0,1,Moderate Deficit
12,1,11,0,6,0,0,1,Moderate Deficit
1,0,1,0,0,1,0,1,Moderate Deficit
10,5,5,0,2,3,0,1,Moderate Deficit
26,3,23,0,13,1,1,1,Moderate Deficit
12,0,12,0,12,0,0,1,Moderate Deficit
4,0,4,0,0,1,0,1,Moderate Deficit
10,2,8,0,6,0,0,1,Moderate Deficit
20,3,17,0,16,0,0,1,Moderate Deficit
9,2,7,0,2,2,0,1,Moderate Deficit
1,0,1,0,0,0,0,1,Moderate Deficit
22,4,18,0,8,3,1,1,Moderate Deficit
8,2,6,0,1,1,0,1,Moderate Deficit
6,0,6,0,6,0,0,1,Moderate Deficit
3,1,2,0,0,1,0,1,Moderate Deficit
7,1,6,0,3,0,0,1,Moderate Deficit
3,0,3,0,0,1,0,1,Moderate Deficit
15,0,15,0,2,0,0,1,Moderate Deficit
1,0,1,0,0,0,0,1,Moderate Deficit
16,1,15,0,5,0,0,1,Moderate Deficit
7,2,5,0,7,0,0,1,Moderate Deficit
4,0,4,0,1,1,0,1,Moderate Deficit
20,1,19,0,3,4,0,1,Moderate Deficit
188,19,169,0,181,2,0,0,Server Deficit
8,1,7,0,2,2,0,1,Moderate Deficit
6,3,3,0,0,0,0,1,Moderate Deficit
17,2,15,0,7,3,0,1,Moderate Deficit
6,3,3,0,3,0,0,1,Moderate Deficit
7,1,6,0,3,1,0,1,Moderate Deficit
13,1,12,0,2,0,0,1,Moderate Deficit
21,3,18,0,0,5,0,1,Moderate Deficit
1,1,0,0,0,0,1,1,Moderate Deficit
27,4,23,0,10,1,0,1,Moderate Deficit
9,2,7,0,0,1,1,1,Moderate Deficit
22,0,22,0,20,0,0,1,Moderate Deficit
7,0,7,0,4,0,0,1,Moderate Deficit
47,2,45,0,44,0,0,0,Server Deficit
8,5,3,0,3,1,0,1,Moderate Deficit
1,1,0,0,0,0,1,1,Moderate Deficit
31,2,29,0,26,1,0,1,Moderate Deficit
23,1,22,0,5,2,0,1,Moderate Deficit
71,13,58,0,21,7,1,0,Server Deficit
15,8,7,0,2,1,0,1,Moderate Deficit
5,0,5,0,0,0,0,1,Moderate Deficit
2,2,0,0,0,1,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
9,0,9,0,4,0,0,1,Moderate Deficit
89,5,84,0,89,0,0,0,Server Deficit
11,0,11,0,4,0,0,1,Moderate Deficit
7,1,6,0,5,1,1,1,Moderate Deficit
0,0,0,0,0,0,0,1,Moderate Deficit
1,0,1,0,0,0,0,1,Moderate Deficit
5,0,5,0,0,0,0,1,Moderate Deficit
21,0,21,0,8,1,0,1,Moderate Deficit
31,2,29,0,28,0,0,1,Moderate Deficit
39,4,35,0,21,1,0,1,Moderate Deficit
1,1,0,0,0,0,0,1,Moderate Deficit
3,2,1,0,0,0,0,1,Moderate Deficit
6,1,5,0,6,0,0,1,Moderate Deficit
3,0,3,0,2,0,0,1,Moderate Deficit
3,0,3,0,0,1,0,1,Moderate Deficit
17,1,16,0,10,1,1,1,Moderate Deficit
20,2,18,0,8,0,0,1,Moderate Deficit
15,1,14,0,0,5,0,1,Moderate Deficit
0,0,0,0,0,0,0,1,Moderate Deficit
8,6,2,0,0,2,2,1,Moderate Deficit
6,1,5,0,5,0,1,1,Moderate Deficit
7,3,4,0,2,2,0,1,Moderate Deficit
91,29,62,0,71,4,0,0,Server Deficit
6,0,6,0,2,0,0,1,Moderate Deficit
2,2,0,0,1,0,0,1,Moderate Deficit
1,0,1,0,1,0,0,1,Moderate Deficit
5,3,2,0,1,3,0,1,Moderate Deficit
84,3,81,0,80,0,0,0,Server Deficit
13,0,13,0,1,0,0,1,Moderate Deficit
61,6,55,0,50,4,0,0,Server Deficit
50,7,43,0,41,1,1,0,Server Deficit
266,23,243,0,217,4,0,0,Server Deficit
6,2,4,0,0,1,1,1,Moderate Deficit
45,7,38,0,39,0,0,0,Server Deficit
6,1,5,0,2,2,0,1,Moderate Deficit
6,4,2,0,2,2,0,1,Moderate Deficit
20,2,18,0,20,0,0,1,Moderate Deficit
0,0,0,0,0,0,0,1,Moderate Deficit
31,15,16,0,9,2,0,1,Moderate Deficit
11,0,11,0,1,1,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
19,0,19,0,14,1,0,1,Moderate Deficit
10,9,1,0,5,2,0,1,Moderate Deficit
58,22,36,0,35,0,0,0,Server Deficit
28,4,24,0,10,5,1,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
83,4,79,0,74,0,0,0,Server Deficit
9,4,5,0,4,2,2,1,Moderate Deficit
0,0,0,0,0,0,0,1,Moderate Deficit
11,1,10,0,3,2,0,1,Moderate Deficit
27,3,24,0,8,1,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
20,0,20,0,3,0,0,1,Moderate Deficit
2,1,1,0,0,0,0,1,Moderate Deficit
6,0,6,0,6,0,0,1,Moderate Deficit
25,7,18,0,8,3,0,1,Moderate Deficit
3,0,3,0,0,0,0,1,Moderate Deficit
9,3,6,0,2,1,0,1,Moderate Deficit
16,2,14,0,1,1,0,1,Moderate Deficit
6,1,5,0,1,1,0,1,Moderate Deficit
39,1,38,0,34,0,0,1,Moderate Deficit
2,0,2,0,0,2,0,1,Moderate Deficit
13,0,13,0,13,0,0,1,Moderate Deficit
27,10,17,0,0,2,0,1,Moderate Deficit
8,3,5,0,0,3,0,1,Moderate Deficit
8,1,7,0,1,1,0,1,Moderate Deficit
3,0,3,0,0,0,0,1,Moderate Deficit
7,4,3,0,4,0,1,1,Moderate Deficit
12,3,9,0,10,0,0,1,Moderate Deficit
30,0,30,0,20,1,0,1,Moderate Deficit
55,2,53,0,44,0,0,0,Server Deficit
4,1,3,0,2,1,0,1,Moderate Deficit
19,1,18,0,1,3,0,1,Moderate Deficit
24,1,23,0,16,0,0,1,Moderate Deficit
8,3,5,0,2,2,0,1,Moderate Deficit
48,3,45,0,48,0,0,0,Server Deficit
64,4,60,0,19,10,0,0,Server Deficit
2,1,1,0,0,1,1,1,Moderate Deficit
7,3,4,0,3,1,1,1,Moderate Deficit
0,0,0,0,0,0,0,1,Moderate Deficit
20,1,19,0,1,1,0,1,Moderate Deficit
15,2,13,0,3,0,0,1,Moderate Deficit
44,12,32,0,4,6,0,0,Server Deficit
8,3,5,0,4,2,0,1,Moderate Deficit
10,1,9,0,3,2,0,1,Moderate Deficit
1,0,1,0,0,0,0,1,Moderate Deficit
31,2,29,0,31,0,0,1,Moderate Deficit
3,0,3,0,1,0,0,1,Moderate Deficit
31,3,28,0,23,1,0,1,Moderate Deficit
12,0,12,0,6,1,0,1,Moderate Deficit
19,3,16,0,7,4,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
7,2,5,0,1,1,0,1,Moderate Deficit
2,0,2,0,1,0,0,1,Moderate Deficit
7,3,4,0,1,1,0,1,Moderate Deficit
5,2,3,0,2,1,0,1,Moderate Deficit
7,1,6,0,4,3,0,1,Moderate Deficit
31,6,25,0,31,0,0,1,Moderate Deficit
15,3,12,0,14,0,0,1,Moderate Deficit
2,1,1,0,0,0,0,1,Moderate Deficit
4,1,3,0,2,0,1,1,Moderate Deficit
8,2,6,0,6,0,0,1,Moderate Deficit
6,1,5,0,0,0,0,1,Moderate Deficit
47,5,42,0,0,7,2,0,Server Deficit
10,1,9,0,7,0,1,1,Moderate Deficit
3,0,3,0,1,0,1,1,Moderate Deficit
9,0,9,0,1,6,0,1,Moderate Deficit
7,1,6,0,2,0,0,1,Moderate Deficit
11,1,10,0,1,0,0,1,Moderate Deficit
8,0,8,0,1,0,0,1,Moderate Deficit
99,17,82,0,25,5,1,0,Server Deficit
94,3,91,0,83,1,0,0,Server Deficit
28,7,21,0,28,0,0,1,Moderate Deficit
15,5,10,0,11,0,1,1,Moderate Deficit
50,9,41,0,26,4,1,0,Server Deficit
5,0,5,0,4,0,0,1,Moderate Deficit
9,0,9,0,1,0,0,1,Moderate Deficit
5,2,3,0,1,1,1,1,Moderate Deficit
10,1,9,0,3,1,0,1,Moderate Deficit
22,2,20,0,6,0,0,1,Moderate Deficit
5,0,5,0,1,1,0,1,Moderate Deficit
50,2,48,0,49,1,0,0,Server Deficit
44,6,38,0,28,0,1,1,Moderate Deficit
7,0,7,0,0,1,0,1,Moderate Deficit
12,1,11,0,3,1,0,1,Moderate Deficit
4,0,4,0,0,2,0,1,Moderate Deficit
11,3,8,0,2,5,0,1,Moderate Deficit
3,1,2,0,3,0,0,1,Moderate Deficit
4,1,3,0,0,0,0,1,Moderate Deficit
20,1,19,0,0,2,1,1,Moderate Deficit
0,0,0,0,0,0,0,1,Moderate Deficit
12,0,12,0,8,0,0,1,Moderate Deficit
11,5,6,0,6,0,0,1,Moderate Deficit
22,3,19,0,20,0,0,1,Moderate Deficit
5,0,5,0,5,0,0,1,Moderate Deficit
3,0,3,0,0,2,0,1,Moderate Deficit
4,0,4,0,0,0,0,1,Moderate Deficit
20,4,16,0,3,1,0,1,Moderate Deficit
20,7,13,0,8,1,0,1,Moderate Deficit
24,6,18,0,8,0,1,1,Moderate Deficit
7,1,6,0,1,0,0,1,Moderate Deficit
5,1,4,0,3,1,1,1,Moderate Deficit
9,2,7,0,1,0,1,1,Moderate Deficit
65,3,62,0,61,1,0,0,Server Deficit
18,1,17,0,18,0,0,1,Moderate Deficit
13,1,12,0,1,0,0,1,Moderate Deficit
1,0,1,0,0,0,0,1,Moderate Deficit
16,1,15,0,1,1,1,1,Moderate Deficit
6,1,5,0,1,1,1,1,Moderate Deficit
26,1,25,0,15,0,0,1,Moderate Deficit
2,1,1,0,0,0,0,1,Moderate Deficit
5,2,3,0,1,0,0,1,Moderate Deficit
3,1,2,0,0,0,1,1,Moderate Deficit
13,0,13,0,3,2,1,1,Moderate Deficit
8,1,7,0,1,1,0,1,Moderate Deficit
6,3,3,0,0,2,0,1,Moderate Deficit
6,0,6,0,0,2,1,1,Moderate Deficit
16,1,15,0,6,0,0,1,Moderate Deficit
20,0,20,0,13,0,0,1,Moderate Deficit
10,3,7,0,2,1,0,1,Moderate Deficit
25,2,23,0,1,0,0,1,Moderate Deficit
4,3,1,0,0,0,0,1,Moderate Deficit
1,0,1,0,0,0,0,1,Moderate Deficit
3,0,3,0,2,1,0,1,Moderate Deficit
5,0,5,0,4,1,0,1,Moderate Deficit
2,0,2,0,1,0,0,1,Moderate Deficit
3,0,3,0,0,1,0,1,Moderate Deficit
13,2,11,0,4,1,0,1,Moderate Deficit
6,1,5,0,2,1,2,1,Moderate Deficit
8,0,8,0,3,2,0,1,Moderate Deficit
4,0,4,0,0,1,0,1,Moderate Deficit
27,5,22,0,3,3,0,1,Moderate Deficit
8,0,8,0,6,0,0,1,Moderate Deficit
47,6,41,0,11,1,0,1,Moderate Deficit
12,1,11,0,0,2,0,1,Moderate Deficit
4,1,3,0,1,0,0,1,Moderate Deficit
11,1,10,0,11,0,0,1,Moderate Deficit
1,0,1,0,0,0,1,1,Moderate Deficit
15,0,15,0,15,0,0,1,Moderate Deficit
36,8,28,0,10,3,0,1,Moderate Deficit
58,4,54,0,12,8,1,0,Server Deficit
1,0,1,0,0,1,0,1,Moderate Deficit
53,1,52,0,42,5,0,0,Server Deficit
3,0,3,0,0,0,0,1,Moderate Deficit
32,9,23,0,9,3,0,1,Moderate Deficit
14,1,13,0,1,1,1,1,Moderate Deficit
3,1,2,0,0,2,0,1,Moderate Deficit
4,0,4,0,0,0,0,1,Moderate Deficit
3,1,2,0,1,0,0,1,Moderate Deficit
126,20,106,0,126,0,0,0,Server Deficit
13,2,11,0,5,2,0,1,Moderate Deficit
13,1,12,0,7,0,1,1,Moderate Deficit
5,3,2,0,2,0,1,1,Moderate Deficit
2,0,2,0,2,0,0,1,Moderate Deficit
3,0,3,0,0,0,0,1,Moderate Deficit
7,6,1,0,1,3,2,1,Moderate Deficit
3,1,2,0,2,0,0,1,Moderate Deficit
108,9,99,0,76,1,2,0,Server Deficit
15,0,15,0,15,0,0,1,Moderate Deficit
28,5,23,0,1,4,0,1,Moderate Deficit
2,0,2,0,2,0,0,1,Moderate Deficit
8,4,4,0,6,1,0,1,Moderate Deficit
12,4,8,0,1,0,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
3,0,3,0,0,2,0,1,Moderate Deficit
27,3,24,0,8,0,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
8,0,8,0,3,1,1,1,Moderate Deficit
13,1,12,0,7,0,0,1,Moderate Deficit
29,4,25,0,18,0,1,1,Moderate Deficit
65,11,54,0,54,1,0,0,Server Deficit
13,7,6,0,4,0,0,1,Moderate Deficit
22,0,22,0,19,0,0,1,Moderate Deficit
9,0,9,0,2,0,0,1,Moderate Deficit
3,0,3,0,0,0,0,1,Moderate Deficit
7,1,6,0,0,0,1,1,Moderate Deficit
4,2,2,0,0,1,1,1,Moderate Deficit
6,2,4,0,0,1,0,1,Moderate Deficit
31,7,24,0,22,0,1,1,Moderate Deficit
15,8,7,0,1,5,0,1,Moderate Deficit
9,5,4,0,7,0,0,1,Moderate Deficit
9,0,9,0,9,0,0,1,Moderate Deficit
6,0,6,0,0,0,0,1,Moderate Deficit
9,4,5,0,3,0,0,1,Moderate Deficit
21,2,19,0,11,3,0,1,Moderate Deficit
2,1,1,0,0,1,0,1,Moderate Deficit
17,2,15,0,5,3,0,1,Moderate Deficit
6,3,3,0,0,3,0,1,Moderate Deficit
21,2,19,0,4,0,1,1,Moderate Deficit
5,0,5,0,2,0,0,1,Moderate Deficit
7,1,6,0,4,0,0,1,Moderate Deficit
8,0,8,0,2,0,0,1,Moderate Deficit
35,2,33,0,17,6,0,1,Moderate Deficit
22,7,15,0,12,3,1,1,Moderate Deficit
0,0,0,0,0,0,0,1,Moderate Deficit
16,0,16,0,11,1,0,1,Moderate Deficit
10,1,9,0,1,1,0,1,Moderate Deficit
5,1,4,0,0,0,1,1,Moderate Deficit
10,1,9,0,1,1,1,1,Moderate Deficit
3,0,3,0,2,0,0,1,Moderate Deficit
13,0,13,0,8,0,0,1,Moderate Deficit
15,5,10,0,4,1,0,1,Moderate Deficit
11,1,10,0,0,0,0,1,Moderate Deficit
22,1,21,0,4,2,0,1,Moderate Deficit
16,1,15,0,16,0,0,1,Moderate Deficit
7,0,7,0,5,1,0,1,Moderate Deficit
4,1,3,0,4,0,0,1,Moderate Deficit
23,2,21,0,3,5,1,1,Moderate Deficit
8,2,6,0,3,0,0,1,Moderate Deficit
13,1,12,0,2,4,0,1,Moderate Deficit
24,4,20,0,6,4,2,1,Moderate Deficit
12,1,11,0,12,0,0,1,Moderate Deficit
3,1,2,0,1,0,0,1,Moderate Deficit
3,0,3,0,1,0,0,1,Moderate Deficit
4,0,4,0,0,1,0,1,Moderate Deficit
43,12,31,0,17,6,4,0,Server Deficit
9,0,9,0,1,0,0,1,Moderate Deficit
13,0,13,0,3,1,0,1,Moderate Deficit
46,7,39,0,34,1,0,0,Server Deficit
6,1,5,0,2,0,0,1,Moderate Deficit
12,0,12,0,6,0,1,1,Moderate Deficit
29,2,27,0,21,0,0,1,Moderate Deficit
74,4,70,0,31,5,0,0,Server Deficit
5,1,4,0,2,0,0,1,Moderate Deficit
4,3,1,0,0,0,0,1,Moderate Deficit
28,12,16,0,13,2,0,1,Moderate Deficit
11,2,9,0,0,0,0,1,Moderate Deficit
3,1,2,0,1,0,0,1,Moderate Deficit
40,1,39,0,39,0,0,1,Moderate Deficit
2,1,1,0,0,1,0,1,Moderate Deficit
19,2,17,0,7,0,0,1,Moderate Deficit
14,1,13,0,9,0,0,1,Moderate Deficit
0,0,0,0,0,0,0,1,Moderate Deficit
8,0,8,0,6,0,0,1,Moderate Deficit
78,7,71,0,78,0,0,0,Server Deficit
10,4,6,0,0,1,0,1,Moderate Deficit
26,14,12,0,6,4,0,1,Moderate Deficit
9,3,6,0,4,1,0,1,Moderate Deficit
2,0,2,0,0,1,0,1,Moderate Deficit
23,1,22,0,11,1,0,1,Moderate Deficit
2,1,1,0,0,0,0,1,Moderate Deficit
3,0,3,0,3,0,0,1,Moderate Deficit
10,1,9,0,6,0,0,1,Moderate Deficit
5,0,5,0,4,0,0,1,Moderate Deficit
8,2,6,0,0,0,1,1,Moderate Deficit
8,0,8,0,6,0,0,1,Moderate Deficit
20,4,16,0,5,1,0,1,Moderate Deficit
9,1,8,0,1,0,0,1,Moderate Deficit
15,2,13,0,15,0,0,1,Moderate Deficit
12,4,8,0,0,0,0,1,Moderate Deficit
16,0,16,0,6,1,0,1,Moderate Deficit
15,0,15,0,3,5,0,1,Moderate Deficit
14,1,13,0,1,0,0,1,Moderate Deficit
18,7,11,0,10,0,1,1,Moderate Deficit
9,2,7,0,2,1,0,1,Moderate Deficit
29,5,24,0,29,0,0,1,Moderate Deficit
13,5,8,0,5,1,0,1,Moderate Deficit
11,4,7,0,0,1,0,1,Moderate Deficit
2,1,1,0,0,0,0,1,Moderate Deficit
7,5,2,0,0,2,0,1,Moderate Deficit
12,0,12,0,4,3,0,1,Moderate Deficit
5,1,4,0,4,0,1,1,Moderate Deficit
20,3,17,0,8,0,0,1,Moderate Deficit
4,2,2,0,1,0,0,1,Moderate Deficit
4,0,4,0,3,0,0,1,Moderate Deficit
63,6,57,0,33,8,0,0,Server Deficit
16,2,14,0,8,1,0,1,Moderate Deficit
38,4,34,0,19,1,1,1,Moderate Deficit
29,2,27,0,13,1,0,1,Moderate Deficit
3,0,3,0,1,2,0,1,Moderate Deficit
16,1,15,0,15,0,0,1,Moderate Deficit
15,1,14,0,10,0,0,1,Moderate Deficit
18,7,11,0,18,0,0,1,Moderate Deficit
4,3,1,0,1,0,0,1,Moderate Deficit
24,2,22,0,20,1,0,1,Moderate Deficit
9,1,8,0,5,0,0,1,Moderate Deficit
2,1,1,0,1,1,0,1,Moderate Deficit
11,0,11,0,6,2,0,1,Moderate Deficit
14,0,14,0,7,1,0,1,Moderate Deficit
11,2,9,0,1,2,1,1,Moderate Deficit
2,2,0,0,0,1,1,1,Moderate Deficit
4,1,3,0,0,0,0,1,Moderate Deficit
1,1,0,0,0,0,1,1,Moderate Deficit
23,3,20,0,14,0,0,1,Moderate Deficit
2,0,2,0,0,0,0,1,Moderate Deficit
19,1,18,0,19,0,0,1,Moderate Deficit
4,0,4,0,0,0,0,1,Moderate Deficit
21,1,20,0,16,1,0,1,Moderate Deficit
5,0,5,0,5,0,0,1,Moderate Deficit
4,1,3,0,0,0,0,1,Moderate Deficit
8,0,8,0,3,0,0,1,Moderate Deficit
6,2,4,0,1,1,0,1,Moderate Deficit
15,1,14,0,3,3,0,1,Moderate Deficit
11,1,10,0,2,0,0,1,Moderate Deficit
6,0,6,0,0,1,0,1,Moderate Deficit
15,5,10,0,9,1,0,1,Moderate Deficit
26,4,22,0,4,0,0,1,Moderate Deficit
16,2,14,0,6,1,0,1,Moderate Deficit
10,3,7,0,1,0,0,1,Moderate Deficit
2,0,2,0,0,1,0,1,Moderate Deficit
9,2,7,0,2,3,0,1,Moderate Deficit
14,0,14,0,8,1,0,1,Moderate Deficit
