total_tch,male,female,transgender,gen_tch,sc_tch,st_tch,Cluster,Deficit Tier
27,8,19,0,2,6,0,1,Moderate Deficit
1,0,1,0,0,1,0,0,Server Deficit
6,1,5,0,0,1,0,0,Server Deficit
9,3,6,0,1,6,0,1,Moderate Deficit
6,1,5,0,1,2,0,0,Server Deficit
45,13,32,0,40,0,0,2,Well Equipped
8,0,8,0,0,2,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
41,7,34,0,27,3,0,2,Well Equipped
9,0,9,0,7,1,0,0,Server Deficit
5,0,5,0,0,0,0,0,Server Deficit
21,8,13,0,1,2,1,1,Moderate Deficit
12,0,12,0,7,1,0,0,Server Deficit
21,2,19,0,1,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
10,1,9,0,1,2,0,0,Server Deficit
70,4,66,0,17,2,0,2,Well Equipped
13,1,12,0,0,2,0,0,Server Deficit
2,1,1,0,0,1,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
2,1,1,0,0,1,0,0,Server Deficit
2,0,2,0,0,1,0,0,Server Deficit
8,0,8,0,1,2,0,0,Server Deficit
5,0,5,0,1,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
13,6,7,0,13,0,0,0,Server Deficit
7,0,7,0,0,1,0,0,Server Deficit
9,0,9,0,0,0,0,0,Server Deficit
5,3,2,0,0,0,0,0,Server Deficit
11,1,10,0,1,1,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
9,0,9,0,2,0,0,0,Server Deficit
2,1,1,0,0,1,0,0,Server Deficit
26,10,16,0,1,2,0,1,Moderate Deficit
59,24,35,0,50,1,0,2,Well Equipped
31,4,27,0,5,1,0,1,Moderate Deficit
29,8,21,0,4,1,0,1,Moderate Deficit
21,5,16,0,1,3,0,1,Moderate Deficit
1,1,0,0,0,0,0,0,Server Deficit
3,0,3,0,0,0,0,0,Server Deficit
50,4,46,0,19,0,0,2,Well Equipped
8,0,8,0,0,1,0,0,Server Deficit
1,0,1,0,1,0,0,0,Server Deficit
17,7,10,0,0,3,0,1,Moderate Deficit
110,29,81,0,29,12,1,2,Well Equipped
20,1,19,0,14,0,0,0,Server Deficit
16,1,15,0,1,0,0,0,Server Deficit
3,0,3,0,0,0,0,0,Server Deficit
19,5,14,0,1,3,0,1,Moderate Deficit
4,0,4,0,0,1,0,0,Server Deficit
5,2,3,0,0,0,0,0,Server Deficit
23,6,17,0,8,0,0,1,Moderate Deficit
3,0,3,0,1,0,0,0,Server Deficit
5,1,4,0,0,0,0,0,Server Deficit
44,6,38,0,17,2,0,1,Moderate Deficit
2,0,2,0,0,0,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
20,1,19,0,15,0,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
27,12,15,0,1,1,0,1,Moderate Deficit
2,0,2,0,0,0,0,0,Server Deficit
63,8,55,0,29,7,3,2,Well Equipped
7,0,7,0,2,1,0,0,Server Deficit
6,2,4,0,0,2,0,0,Server Deficit
9,0,9,0,0,0,0,0,Server Deficit
54,10,44,0,31,3,0,2,Well Equipped
9,0,9,0,1,4,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
26,2,24,0,0,2,0,1,Moderate Deficit
5,0,5,0,1,1,0,0,Server Deficit
2,1,1,0,0,1,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
10,1,9,0,1,5,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
6,1,5,0,0,1,0,0,Server Deficit
11,0,11,0,1,0,0,0,Server Deficit
27,2,25,0,14,0,1,1,Moderate Deficit
35,0,35,0,8,4,0,1,Moderate Deficit
79,0,79,0,29,6,0,2,Well Equipped
2,1,1,0,0,0,0,0,Server Deficit
1,0,1,0,0,0,0,0,Server Deficit
2,0,2,0,0,1,0,0,Server Deficit
8,3,5,0,0,1,0,0,Server Deficit
17,4,13,0,0,4,0,1,Moderate Deficit
2,1,1,0,0,1,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
5,0,5,0,3,1,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
4,0,4,0,0,1,0,0,Server Deficit
2,0,2,0,0,1,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
11,5,6,0,1,0,1,0,Server Deficit
4,1,3,0,0,0,0,0,Server Deficit
33,3,30,0,3,0,0,1,Moderate Deficit
41,5,36,0,0,4,1,1,Moderate Deficit
32,8,24,0,5,2,0,1,Moderate Deficit
5,1,4,0,0,1,0,0,Server Deficit
6,3,3,0,1,1,0,0,Server Deficit
1,0,1,0,0,0,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
32,14,18,0,1,7,0,1,Moderate Deficit
8,2,6,0,1,2,0,0,Server Deficit
20,2,18,0,2,0,0,0,Server Deficit
6,1,5,0,0,0,0,0,Server Deficit
5,0,5,0,0,1,1,0,Server Deficit
1,0,1,0,0,0,0,0,Server Deficit
9,1,8,0,1,1,0,0,Server Deficit
18,0,18,0,0,3,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
5,1,4,0,1,0,0,0,Server Deficit
10,0,10,0,1,2,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
7,1,6,0,0,3,0,0,Server Deficit
9,2,7,0,0,1,0,0,Server Deficit
20,4,16,0,2,0,0,0,Server Deficit
33,0,33,0,12,1,0,1,Moderate Deficit
19,2,17,0,1,0,0,0,Server Deficit
36,5,31,0,25,3,0,1,Moderate Deficit
65,11,54,0,28,3,0,2,Well Equipped
4,1,3,0,0,0,0,0,Server Deficit
2,1,1,0,0,1,0,0,Server Deficit
2,0,2,0,0,1,0,0,Server Deficit
9,0,9,0,0,0,0,0,Server Deficit
7,2,5,0,0,2,0,0,Server Deficit
30,4,26,0,2,2,1,1,Moderate Deficit
21,0,21,0,2,0,0,0,Server Deficit
51,1,50,0,8,3,0,1,Moderate Deficit
5,3,2,0,0,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
4,1,3,0,0,0,0,0,Server Deficit
87,10,77,0,20,4,0,2,Well Equipped
2,0,2,0,0,0,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
47,5,42,0,4,1,0,1,Moderate Deficit
41,8,33,0,2,8,0,1,Moderate Deficit
58,9,49,0,10,13,0,1,Moderate Deficit
8,0,8,0,1,3,0,0,Server Deficit
22,3,19,0,2,1,0,0,Server Deficit
1,1,0,0,0,0,0,0,Server Deficit
20,0,20,0,17,0,0,0,Server Deficit
2,1,1,0,0,1,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
37,0,37,0,2,6,0,1,Moderate Deficit
2,1,1,0,0,0,0,0,Server Deficit
2,0,2,0,0,2,0,0,Server Deficit
10,0,10,0,4,1,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
5,1,4,0,0,0,0,0,Server Deficit
2,0,2,0,0,1,0,0,Server Deficit
2,0,2,0,0,1,0,0,Server Deficit
4,0,4,0,0,0,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
11,1,10,0,7,0,0,0,Server Deficit
6,2,4,0,0,0,0,0,Server Deficit
6,0,6,0,1,0,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
14,3,11,0,1,1,0,0,Server Deficit
13,2,11,0,1,2,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
19,4,15,0,2,6,0,1,Moderate Deficit
2,0,2,0,0,0,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
1,0,1,0,0,0,0,0,Server Deficit
25,2,23,0,6,6,0,1,Moderate Deficit
8,2,6,0,1,1,0,0,Server Deficit
2,0,2,0,0,1,0,0,Server Deficit
5,0,5,0,0,1,0,0,Server Deficit
22,6,16,0,3,3,0,1,Moderate Deficit
29,1,28,0,1,0,0,0,Server Deficit
9,9,0,0,1,2,0,0,Server Deficit
32,15,17,0,12,2,0,1,Moderate Deficit
1,0,1,0,0,0,0,0,Server Deficit
8,2,6,0,0,4,0,0,Server Deficit
80,9,71,0,40,7,0,2,Well Equipped
2,0,2,0,0,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
2,0,2,0,2,0,0,0,Server Deficit
82,0,82,0,32,1,0,2,Well Equipped
3,0,3,0,0,2,0,0,Server Deficit
4,0,4,0,0,1,0,0,Server Deficit
5,0,5,0,0,0,1,0,Server Deficit
38,7,31,0,11,1,0,1,Moderate Deficit
2,0,2,0,0,1,0,0,Server Deficit
11,4,7,0,0,3,0,0,Server Deficit
35,7,28,0,0,4,1,1,Moderate Deficit
1,0,1,0,0,1,0,0,Server Deficit
15,0,15,0,0,3,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
7,0,7,0,0,3,0,0,Server Deficit
2,0,2,0,0,2,0,0,Server Deficit
6,3,3,0,0,2,0,0,Server Deficit
2,0,2,0,1,1,0,0,Server Deficit
33,3,30,0,2,8,0,1,Moderate Deficit
30,4,26,0,26,1,0,1,Moderate Deficit
2,0,2,0,0,0,0,0,Server Deficit
2,0,2,0,0,2,0,0,Server Deficit
3,0,3,0,1,1,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
4,0,4,0,1,1,0,0,Server Deficit
36,2,34,0,11,0,0,1,Moderate Deficit
11,1,10,0,0,1,0,0,Server Deficit
2,2,0,0,1,0,0,0,Server Deficit
37,0,37,0,8,10,0,1,Moderate Deficit
6,0,6,0,0,0,0,0,Server Deficit
2,0,2,0,1,0,0,0,Server Deficit
12,1,11,0,8,1,0,0,Server Deficit
1,1,0,0,0,0,0,0,Server Deficit
52,15,37,0,5,1,0,1,Moderate Deficit
16,7,9,0,1,2,0,1,Moderate Deficit
8,0,8,0,1,4,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
5,0,5,0,0,1,0,0,Server Deficit
5,0,5,0,0,0,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
70,5,65,0,26,3,0,2,Well Equipped
20,9,11,0,2,3,0,1,Moderate Deficit
6,0,6,0,0,0,0,0,Server Deficit
5,0,5,0,0,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
20,4,16,0,3,0,0,0,Server Deficit
5,0,5,0,0,1,0,0,Server Deficit
8,3,5,0,2,1,0,0,Server Deficit
6,1,5,0,1,0,0,0,Server Deficit
2,1,1,0,0,1,0,0,Server Deficit
13,0,13,0,1,4,0,0,Server Deficit
14,0,14,0,1,0,0,0,Server Deficit
16,3,13,0,0,1,0,0,Server Deficit
3,0,3,0,0,0,0,0,Server Deficit
20,8,12,0,0,3,0,1,Moderate Deficit
28,4,24,0,4,1,0,1,Moderate Deficit
